H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Home_W_Pct_10,Away_W_Pct_10,H_Team_Elo_Before,A_Team_Elo_Before
0.857,0.485,0.362,0.726,49.3,24.9,14.3,7.6,6.0,12.6,114.2,101.4,0.59,0.375,0.433,0.321,0.764,44.0,20.8,14.5,8.0,5.9,-3.4,105.9,109.3,0.542,1,0.8,0.2,1735.0014801433458,1403.2138923646164
0.313,0.462,0.368,0.79,40.2,25.6,13.3,7.6,3.9,-4.2,112.0,116.0,0.5660000000000001,0.424,0.431,0.3329999999999999,0.765,44.7,23.0,13.1,8.5,6.6,-1.9,104.3,106.6,0.526,0,0.3,0.3,1410.8602505328984,1479.1847007519
0.364,0.431,0.321,0.763,44.1,20.7,14.4,8.0,5.9,-3.3,105.7,109.1,0.541,0.257,0.433,0.337,0.813,43.1,23.8,14.3,8.1,4.8,-7.4,104.2,112.0,0.5329999999999999,1,0.2,0.4,1402.52250162301,1411.3486227101948
0.353,0.45,0.348,0.775,42.8,22.8,15.5,7.6,4.6,-3.4,106.6,109.7,0.55,0.382,0.4639999999999999,0.355,0.775,43.6,26.3,15.3,7.6,5.0,-5.0,107.3,112.0,0.5579999999999999,1,0.1,0.5,1435.1664907608874,1421.201779511302
0.636,0.457,0.364,0.7829999999999999,47.5,24.2,12.9,6.6,4.5,7.5,115.0,107.8,0.578,0.5,0.44,0.3329999999999999,0.743,47.0,22.7,15.2,6.4,4.7,-0.8,106.3,107.1,0.544,1,0.5,0.4,1591.7027210682186,1477.6717783065285
0.647,0.467,0.366,0.802,43.8,25.4,13.1,6.9,5.2,3.6,108.6,105.1,0.556,0.6970000000000001,0.4579999999999999,0.355,0.765,45.7,26.9,14.1,8.0,4.7,4.3,109.6,105.3,0.5489999999999999,0,0.7,0.8,1582.4185753246586,1588.6026584870942
0.382,0.431,0.355,0.767,43.0,22.7,15.3,9.7,4.3,-1.0,103.7,104.8,0.536,0.636,0.4639999999999999,0.389,0.77,45.6,21.6,16.0,6.0,4.1,2.2,107.9,105.5,0.575,0,0.5,0.8,1415.2799261097634,1592.7739615933554
0.303,0.445,0.337,0.7559999999999999,44.6,21.4,16.4,7.2,3.4,-9.0,104.9,113.8,0.539,0.361,0.434,0.352,0.736,43.5,24.1,15.2,6.9,4.5,-7.1,105.5,112.6,0.539,0,0.5,0.3,1341.9680562262845,1392.6102851865835
0.6859999999999999,0.4579999999999999,0.36,0.7909999999999999,46.3,22.4,15.3,7.7,4.8,6.6,111.2,104.5,0.5660000000000001,0.353,0.466,0.376,0.737,42.6,24.9,16.2,7.3,4.8,-2.7,109.3,111.7,0.569,1,0.6,0.2,1623.1164694754332,1425.5369485342069
0.4379999999999999,0.474,0.366,0.778,45.0,24.0,13.1,6.7,5.7,-1.5,109.7,111.0,0.562,0.545,0.466,0.3389999999999999,0.7959999999999999,42.8,21.4,14.3,7.6,5.0,1.0,108.0,106.9,0.568,0,0.6,0.7,1488.7878041591348,1554.9975460251403
0.727,0.47,0.385,0.772,44.9,24.7,16.3,7.8,4.1,4.1,110.7,106.9,0.586,0.6759999999999999,0.452,0.375,0.804,45.3,24.6,14.9,8.3,5.2,5.5,109.4,104.0,0.569,1,0.7,0.7,1568.201269220142,1615.4336743210608
0.303,0.46,0.366,0.792,40.3,25.3,13.3,7.5,3.9,-4.7,111.6,116.0,0.564,0.4,0.451,0.364,0.8170000000000001,45.3,19.3,13.1,5.8,6.3,-2.0,109.7,111.8,0.556,0,0.3,0.4,1394.759762052908,1467.5102812338264
0.441,0.432,0.335,0.764,44.9,23.1,12.9,8.6,6.6,-1.2,104.7,106.3,0.528,0.735,0.4679999999999999,0.3829999999999999,0.769,45.1,24.8,16.3,7.7,4.1,4.3,110.2,106.3,0.583,1,0.4,0.7,1495.2851892318904,1577.0467180690976
0.6759999999999999,0.455,0.352,0.78,45.0,20.6,14.3,7.8,4.7,5.1,114.0,109.1,0.581,0.639,0.47,0.362,0.746,45.9,26.3,15.4,8.4,5.8,4.1,109.0,105.0,0.564,1,0.7,0.4,1632.51677354721,1572.2821471005702
0.382,0.462,0.35,0.805,41.7,27.4,14.1,7.6,3.5,-1.0,110.2,111.1,0.569,0.294,0.431,0.348,0.6890000000000001,46.8,21.3,14.3,7.6,4.8,-7.2,104.3,111.4,0.522,1,0.2,0.6,1394.113737548818,1363.950493313899
0.794,0.482,0.35,0.735,44.9,25.9,15.1,8.6,7.1,7.2,111.9,104.9,0.573,0.324,0.447,0.369,0.735,43.9,23.9,15.1,7.3,4.6,-4.0,107.8,112.1,0.5529999999999999,1,0.6,0.5,1627.7508998937724,1459.3974683636357
0.742,0.4579999999999999,0.356,0.802,45.9,23.4,13.7,8.1,6.1,7.9,111.8,104.0,0.564,0.206,0.4429999999999999,0.315,0.7559999999999999,40.7,22.3,16.6,8.1,4.8,-10.1,103.0,113.0,0.539,1,0.7,0.1,1645.992789925798,1318.906518259722
0.294,0.4589999999999999,0.365,0.787,40.4,25.2,13.3,7.4,3.9,-5.1,111.5,116.4,0.563,0.706,0.46,0.353,0.77,45.8,26.9,14.0,8.0,4.6,4.4,110.3,105.9,0.551,1,0.3,0.8,1379.9824480694858,1599.2531510997856
0.371,0.451,0.35,0.778,42.7,22.8,15.4,7.6,4.7,-3.2,107.0,109.9,0.552,0.314,0.4479999999999999,0.367,0.736,43.7,23.8,15.0,7.2,4.8,-4.2,107.8,112.3,0.5529999999999999,0,0.2,0.5,1440.495098688921,1455.6803519169762
0.647,0.4579999999999999,0.367,0.785,47.5,24.2,13.0,6.5,4.6,7.6,115.3,107.9,0.58,0.3779999999999999,0.435,0.354,0.7390000000000001,43.4,24.2,15.2,6.9,4.4,-6.8,105.8,112.5,0.54,0,0.5,0.3,1597.2164116684569,1398.266855027733
0.861,0.483,0.359,0.7240000000000001,49.5,24.9,14.3,7.5,6.1,12.3,113.9,101.3,0.5870000000000001,0.424,0.472,0.368,0.779,45.1,24.0,13.0,6.5,5.8,-1.6,109.8,111.2,0.561,1,0.8,0.5,1735.6928708849523,1481.3850815892688
0.294,0.446,0.3389999999999999,0.757,44.6,21.5,16.4,7.2,3.4,-8.9,105.1,113.8,0.541,0.5589999999999999,0.467,0.3389999999999999,0.7929999999999999,42.9,21.4,14.0,7.6,5.0,1.1,108.3,107.1,0.568,0,0.5,0.8,1336.311486385135,1562.4002685950063
0.2,0.442,0.316,0.757,40.7,22.3,16.5,8.0,4.8,-9.9,103.0,112.9,0.539,0.629,0.4679999999999999,0.369,0.7979999999999999,43.6,25.7,13.0,6.9,5.1,3.3,109.1,105.9,0.5579999999999999,1,0.1,0.6,1318.084205022665,1571.7680827119673
0.6940000000000001,0.461,0.36,0.789,46.4,22.6,15.2,7.7,5.0,6.8,111.5,104.6,0.568,0.371,0.4639999999999999,0.355,0.78,43.5,26.3,15.3,7.5,4.9,-5.0,107.5,112.2,0.5589999999999999,0,0.6,0.5,1627.0553540980547,1415.8731715832685
0.485,0.441,0.3329999999999999,0.746,46.9,22.9,15.1,6.4,4.6,-1.1,106.5,107.6,0.544,0.657,0.4479999999999999,0.367,0.804,45.5,24.6,14.9,8.2,5.3,5.1,108.8,103.7,0.564,0,0.3,0.6,1472.1580877062902,1606.5882254721053
0.371,0.429,0.354,0.767,43.1,22.7,15.2,9.7,4.3,-1.1,103.8,104.9,0.535,0.75,0.4579999999999999,0.353,0.799,46.1,23.3,13.7,8.1,6.2,7.7,111.7,103.9,0.563,0,0.5,0.7,1411.4171808373897,1646.815103162855
0.25,0.433,0.3339999999999999,0.81,43.2,23.8,14.4,8.1,4.7,-7.6,103.8,111.7,0.532,0.3429999999999999,0.4639999999999999,0.371,0.736,42.7,24.7,16.0,7.4,4.7,-3.0,109.3,112.0,0.5670000000000001,0,0.4,0.2,1400.114595431092,1421.598063911585
0.457,0.432,0.336,0.769,44.9,23.1,12.9,8.7,6.5,-0.6,104.8,105.8,0.529,0.647,0.4639999999999999,0.3879999999999999,0.77,45.5,21.7,16.1,6.0,4.1,2.3,107.9,105.4,0.575,0,0.5,0.9,1513.4553399443348,1596.6367068657291
0.8,0.483,0.354,0.738,44.9,26.0,15.1,8.6,7.0,7.3,112.1,105.0,0.575,0.361,0.466,0.372,0.7390000000000001,42.7,24.7,16.1,7.5,4.7,-2.7,109.3,111.8,0.568,1,0.6,0.2,1631.468016340432,1430.9928027797769
0.4,0.462,0.35,0.804,41.9,27.4,14.0,7.5,3.5,-0.8,110.4,111.0,0.569,0.389,0.466,0.359,0.7829999999999999,43.7,26.5,15.1,7.5,5.0,-4.2,108.2,112.1,0.562,0,0.3,0.5,1400.515350363146,1455.4393158691812
0.6759999999999999,0.46,0.357,0.789,46.4,22.5,15.1,7.5,4.9,5.9,111.4,105.3,0.5660000000000001,0.286,0.432,0.345,0.688,46.9,21.2,14.4,7.5,4.9,-7.2,104.4,111.6,0.523,1,0.5,0.5,1587.489209812142,1357.548880499571
0.286,0.447,0.342,0.758,44.5,21.5,16.4,7.1,3.3,-9.1,105.1,114.0,0.542,0.382,0.43,0.32,0.76,44.3,20.8,14.5,8.0,6.0,-2.8,105.6,108.5,0.539,0,0.4,0.3,1329.7404027068565,1413.756528902113
0.7140000000000001,0.466,0.376,0.77,45.3,24.5,16.4,7.7,4.1,3.6,109.6,106.4,0.58,0.417,0.452,0.362,0.816,45.3,19.2,13.0,5.8,6.4,-1.4,110.2,111.7,0.557,1,0.7,0.5,1558.8765673566531,1482.2875952172485
0.3329999999999999,0.4479999999999999,0.366,0.737,43.6,23.9,14.9,7.3,4.7,-4.0,107.9,112.2,0.5529999999999999,0.657,0.4639999999999999,0.3879999999999999,0.768,45.8,21.8,15.9,5.9,4.1,2.6,108.3,105.4,0.575,0,0.6,0.9,1461.1877962577253,1607.6563394501443
0.395,0.436,0.355,0.745,43.6,24.2,15.2,6.9,4.4,-6.6,106.2,112.7,0.542,0.611,0.467,0.369,0.8,43.5,25.6,13.0,6.9,5.1,3.1,109.2,106.2,0.557,0,0.3,0.5,1409.221749387273,1558.64274835506
0.314,0.461,0.365,0.7879999999999999,40.6,25.0,13.2,7.4,3.9,-4.6,111.9,116.3,0.565,0.758,0.4589999999999999,0.355,0.799,46.1,23.3,13.9,8.2,6.1,7.7,111.7,104.0,0.564,1,0.3,0.8,1401.935100081943,1650.7415115789297
0.361,0.451,0.354,0.7759999999999999,42.8,22.7,15.5,7.6,4.7,-3.1,107.0,109.9,0.552,0.243,0.432,0.337,0.8109999999999999,43.1,23.8,14.4,8.2,4.6,-7.6,103.8,111.6,0.5329999999999999,1,0.1,0.4,1434.987654348172,1390.7198565629
0.444,0.432,0.335,0.769,45.1,23.1,12.8,8.6,6.5,-1.0,104.8,106.2,0.529,0.471,0.442,0.3339999999999999,0.746,46.7,22.9,15.4,6.3,4.8,-1.6,106.4,108.0,0.546,1,0.4,0.3,1502.4357073599197,1460.54167535728
0.629,0.4589999999999999,0.365,0.7859999999999999,47.3,24.3,12.9,6.5,4.6,7.3,115.4,108.3,0.58,0.361,0.429,0.354,0.7659999999999999,43.0,22.7,15.2,9.8,4.3,-1.3,103.8,105.1,0.535,1,0.5,0.4,1586.261517308917,1407.4907724213151
0.412,0.471,0.367,0.785,45.2,23.9,12.8,6.5,5.7,-1.9,109.9,111.4,0.561,0.865,0.483,0.36,0.7240000000000001,49.4,24.8,14.2,7.4,6.2,12.2,114.0,101.6,0.588,1,0.5,0.8,1479.2081358875328,1737.8698165866883
0.622,0.47,0.359,0.745,45.9,26.4,15.2,8.4,5.8,3.7,108.9,105.3,0.563,0.5710000000000001,0.466,0.341,0.794,43.2,21.5,14.0,7.5,5.0,1.5,108.7,107.1,0.568,1,0.3,0.9,1565.903406152446,1568.971352273285
0.222,0.444,0.316,0.762,40.7,22.3,16.4,8.0,4.8,-9.5,103.4,112.9,0.541,0.6859999999999999,0.46,0.349,0.773,45.4,26.7,13.9,8.0,4.5,3.9,110.4,106.5,0.552,0,0.2,0.7,1331.209539379572,1577.3004990873287
0.667,0.449,0.368,0.8009999999999999,45.4,24.5,14.7,8.2,5.2,5.5,109.2,103.7,0.563,0.405,0.4529999999999999,0.361,0.818,45.2,19.3,12.9,5.8,6.3,-1.7,110.3,112.0,0.5579999999999999,0,0.6,0.4,1618.2046378211155,1476.02195847171
0.278,0.447,0.341,0.759,44.5,21.3,16.5,7.1,3.3,-9.2,105.1,114.1,0.542,0.351,0.4629999999999999,0.373,0.7440000000000001,42.7,24.6,16.1,7.5,4.8,-2.9,109.0,111.6,0.5670000000000001,0,0.4,0.2,1317.6697704043545,1428.4566117666427
0.405,0.467,0.361,0.7829999999999999,43.6,26.6,15.2,7.4,5.1,-3.9,108.4,112.0,0.564,0.4,0.432,0.322,0.76,44.3,21.1,14.5,8.2,6.0,-2.4,105.9,108.3,0.54,1,0.5,0.4,1463.824300278934,1425.8271612046149
0.389,0.462,0.347,0.8059999999999999,41.9,27.3,13.9,7.5,3.5,-0.9,110.4,111.1,0.568,0.3779999999999999,0.452,0.357,0.777,42.8,22.8,15.7,7.7,4.6,-2.7,106.9,109.3,0.5539999999999999,0,0.3,0.2,1392.130365953393,1443.094545640036
0.8059999999999999,0.482,0.353,0.737,45.0,25.9,15.0,8.6,7.4,7.3,111.9,104.8,0.573,0.278,0.435,0.349,0.6859999999999999,46.5,21.2,14.4,7.6,4.8,-7.1,105.0,112.0,0.526,1,0.6,0.4,1634.004207353566,1356.115630811952
0.457,0.4379999999999999,0.3289999999999999,0.747,46.7,22.8,15.3,6.4,4.7,-1.9,105.8,107.7,0.5429999999999999,0.556,0.466,0.3429999999999999,0.79,43.3,21.4,13.9,7.4,4.9,1.3,108.8,107.6,0.5670000000000001,0,0.3,0.8,1452.7591390455566,1562.1193496167011
0.324,0.4479999999999999,0.367,0.74,43.8,23.9,14.7,7.2,4.7,-3.9,108.4,112.6,0.5539999999999999,0.351,0.43,0.353,0.767,43.1,22.8,15.1,9.8,4.4,-1.5,104.1,105.6,0.535,1,0.6,0.4,1457.8114236934052,1404.413884131494
0.237,0.431,0.3339999999999999,0.81,43.0,23.6,14.5,8.3,4.6,-7.7,103.4,111.4,0.531,0.8420000000000001,0.481,0.359,0.727,49.2,24.8,14.0,7.3,6.2,11.4,113.8,102.3,0.586,0,0.4,0.8,1382.6129652710358,1704.8080195040884
0.735,0.456,0.35,0.7979999999999999,46.4,23.1,14.0,8.2,6.2,7.3,111.2,103.8,0.56,0.429,0.472,0.374,0.7879999999999999,45.5,23.9,12.8,6.4,5.6,-1.2,110.4,111.3,0.564,0,0.8,0.5,1637.7749031735582,1512.269932970133
0.4589999999999999,0.432,0.3339999999999999,0.768,45.5,23.1,13.0,8.6,6.4,-0.6,104.6,105.6,0.529,0.3329999999999999,0.461,0.365,0.7829999999999999,40.8,24.8,13.2,7.4,4.1,-4.3,111.5,115.7,0.564,1,0.5,0.4,1510.218243671643,1414.901708487314
0.667,0.465,0.391,0.77,45.8,21.7,15.7,5.8,4.1,2.6,108.9,106.0,0.5770000000000001,0.27,0.434,0.346,0.684,46.5,21.0,14.4,7.7,4.8,-7.7,104.4,112.0,0.524,1,0.9,0.4,1611.0327120144643,1351.839121733888
0.622,0.4679999999999999,0.369,0.8,43.6,25.9,13.0,7.0,5.1,3.3,109.6,106.4,0.5589999999999999,0.722,0.467,0.3779999999999999,0.767,45.4,24.8,16.2,7.6,4.1,3.8,110.0,106.6,0.581,0,0.5,0.7,1566.2415403621403,1565.1422041021915
0.639,0.46,0.365,0.785,47.2,24.3,12.9,6.5,4.7,7.3,115.6,108.5,0.581,0.6940000000000001,0.462,0.349,0.772,45.4,26.7,13.7,7.9,4.6,4.0,110.9,106.9,0.5529999999999999,0,0.5,0.7,1589.338405598738,1581.3231429514208
0.216,0.445,0.321,0.765,40.5,22.4,16.3,7.9,4.8,-9.4,103.8,113.3,0.5429999999999999,0.6859999999999999,0.456,0.352,0.779,45.0,20.6,14.3,7.8,4.7,5.3,114.1,109.1,0.581,0,0.2,0.7,1327.18689551548,1638.8955144953345
0.385,0.437,0.355,0.7490000000000001,43.6,24.2,15.2,6.8,4.4,-6.7,106.4,113.0,0.5429999999999999,0.649,0.446,0.368,0.8,45.8,24.4,14.6,8.1,5.3,5.3,109.0,103.7,0.561,0,0.3,0.5,1401.6229573801925,1609.7943700767462
0.389,0.432,0.322,0.7609999999999999,44.1,21.1,14.7,8.2,5.9,-2.5,106.0,108.5,0.541,0.421,0.452,0.362,0.8190000000000001,45.2,19.4,12.9,5.8,6.4,-1.6,110.2,111.8,0.557,1,0.4,0.4,1420.100381014105,1484.4322262160792
0.568,0.4639999999999999,0.341,0.7909999999999999,43.4,21.2,14.0,7.5,4.9,1.5,108.5,107.1,0.5660000000000001,0.6940000000000001,0.455,0.351,0.778,45.3,20.6,14.2,7.7,4.7,5.3,114.0,109.0,0.58,1,0.8,0.8,1569.5027147190146,1641.5656629543275
0.632,0.471,0.362,0.747,45.8,26.6,15.1,8.2,5.6,3.8,109.2,105.5,0.564,0.7140000000000001,0.455,0.35,0.802,46.1,23.2,14.0,8.1,6.1,6.7,111.1,104.4,0.56,1,0.4,0.7,1572.75540880903,1615.2082169415105
0.368,0.4629999999999999,0.374,0.747,42.7,24.6,15.9,7.6,4.7,-2.7,109.2,111.7,0.5670000000000001,0.27,0.449,0.344,0.763,44.6,21.5,16.5,7.1,3.3,-9.0,105.4,114.2,0.544,0,0.3,0.4,1432.3638286794094,1313.7625534915878
0.324,0.46,0.363,0.779,40.7,24.8,13.5,7.4,4.1,-5.1,110.8,115.8,0.562,0.211,0.442,0.32,0.769,40.8,22.3,16.1,7.8,4.8,-9.4,103.9,113.2,0.542,1,0.4,0.2,1402.4471183816197,1324.5167470564868
0.395,0.451,0.359,0.7809999999999999,42.7,22.7,15.7,7.7,4.5,-2.3,107.1,109.1,0.555,0.846,0.479,0.355,0.732,49.1,24.7,13.9,7.4,6.1,11.3,113.5,102.1,0.585,0,0.3,0.8,1454.2232783917975,1707.7310376083908
0.421,0.469,0.36,0.7859999999999999,43.5,26.5,15.1,7.5,5.1,-3.6,108.5,111.9,0.565,0.444,0.474,0.372,0.792,45.5,23.9,12.9,6.5,5.6,-0.8,110.8,111.2,0.5660000000000001,1,0.6,0.6,1469.5510804694438,1534.8366192021806
0.6759999999999999,0.4679999999999999,0.39,0.765,45.9,21.9,15.5,5.8,4.1,3.2,109.5,106.1,0.578,0.375,0.437,0.356,0.7490000000000001,43.8,24.4,15.3,6.7,4.4,-6.6,106.5,113.0,0.5429999999999999,1,0.9,0.2,1615.0840151994437,1399.0566809693466
0.622,0.462,0.365,0.782,47.0,24.4,12.9,6.5,4.7,7.1,115.4,108.6,0.5820000000000001,0.8109999999999999,0.482,0.356,0.74,45.1,25.9,15.1,8.6,7.5,7.9,111.9,104.2,0.575,0,0.5,0.6,1584.3831513855384,1638.2807164316305
0.444,0.437,0.3279999999999999,0.747,46.6,22.6,15.3,6.4,4.7,-2.0,105.4,107.5,0.541,0.73,0.469,0.379,0.768,45.3,24.9,16.1,7.6,4.1,4.1,110.4,106.7,0.584,1,0.2,0.8,1445.375773943243,1580.5778167890255
0.684,0.462,0.363,0.79,46.2,22.5,15.2,7.4,4.8,5.8,111.8,105.9,0.57,0.231,0.43,0.336,0.8109999999999999,43.2,23.7,14.6,8.3,4.6,-7.7,103.1,111.2,0.531,1,0.6,0.4,1588.9224594997609,1379.6899471667334
0.3779999999999999,0.462,0.346,0.8059999999999999,41.9,27.2,14.0,7.4,3.5,-1.2,110.2,111.2,0.568,0.474,0.434,0.335,0.769,45.6,23.1,13.1,8.8,6.3,0.3,105.1,105.1,0.531,1,0.3,0.6,1381.0016332016314,1522.6728337773377
0.263,0.434,0.346,0.688,46.4,20.9,14.3,7.6,4.7,-8.2,104.5,112.6,0.523,0.342,0.449,0.366,0.742,43.9,24.1,14.7,7.2,4.8,-3.5,108.7,112.5,0.556,0,0.3,0.7,1347.7878185489085,1466.3538859066437
0.342,0.431,0.354,0.762,43.0,22.8,15.0,9.9,4.3,-1.8,104.2,106.0,0.535,0.605,0.469,0.368,0.7979999999999999,43.5,25.9,13.0,6.9,5.1,2.8,109.7,106.8,0.5589999999999999,0,0.3,0.4,1395.8714219182557,1550.8059276753063
0.579,0.465,0.341,0.7909999999999999,43.6,21.2,13.9,7.5,4.8,2.0,108.6,106.7,0.5670000000000001,0.816,0.484,0.358,0.742,45.2,25.7,14.9,8.5,7.4,8.0,112.4,104.5,0.5760000000000001,0,0.8,0.7,1587.6456465696845,1651.748345736702
0.605,0.46,0.363,0.777,47.0,24.2,12.8,6.4,4.6,6.5,115.4,109.2,0.579,0.6409999999999999,0.471,0.363,0.746,45.9,26.5,15.1,8.2,5.6,4.0,109.3,105.4,0.565,1,0.4,0.5,1570.9155220804666,1583.2846368241144
0.41,0.45,0.36,0.813,45.1,19.3,12.9,5.9,6.4,-1.9,110.0,111.9,0.555,0.85,0.479,0.353,0.733,49.0,24.7,13.8,7.5,6.1,11.5,113.6,102.0,0.585,0,0.3,0.8,1471.0548685771032,1714.9706679824403
0.703,0.462,0.349,0.772,45.2,26.8,13.7,7.9,4.6,3.9,111.0,106.9,0.5529999999999999,0.289,0.451,0.3429999999999999,0.7609999999999999,44.4,21.6,16.5,7.2,3.4,-8.7,105.6,114.1,0.545,0,0.7,0.4,1586.2783971646204,1322.9840527740785
0.6759999999999999,0.4529999999999999,0.349,0.78,45.1,20.5,14.2,7.6,4.7,4.6,113.5,109.1,0.578,0.405,0.434,0.3229999999999999,0.76,44.4,21.2,14.7,8.2,6.0,-2.1,106.3,108.3,0.542,1,0.7,0.5,1623.4227311036575,1433.4777386530811
0.6940000000000001,0.4539999999999999,0.351,0.804,45.9,23.0,14.0,8.1,5.9,6.2,110.9,104.7,0.5589999999999999,0.359,0.452,0.369,0.738,43.8,24.3,14.8,7.2,4.8,-3.1,108.9,112.3,0.5579999999999999,1,0.6,0.7,1604.6789889264255,1475.4759642999202
0.359,0.4639999999999999,0.372,0.7440000000000001,42.7,24.5,15.9,7.6,4.8,-2.7,109.2,111.7,0.5670000000000001,0.3329999999999999,0.432,0.357,0.763,42.8,22.6,15.0,9.8,4.3,-2.0,104.3,106.3,0.537,0,0.3,0.3,1423.1423293969187,1388.4493376838743
0.256,0.435,0.3429999999999999,0.688,46.3,21.0,14.2,7.7,4.6,-8.2,104.5,112.6,0.523,0.711,0.47,0.376,0.77,45.2,24.9,15.9,7.6,4.1,3.9,110.5,107.0,0.584,1,0.3,0.7,1338.665740155632,1572.1513252722634
0.395,0.461,0.346,0.8079999999999999,42.0,27.1,14.0,7.5,3.6,-1.1,110.0,110.9,0.568,0.366,0.4379999999999999,0.355,0.7490000000000001,43.7,24.3,15.5,6.7,4.4,-6.8,106.3,113.1,0.544,1,0.4,0.2,1389.6049494948206,1395.001146303196
0.4589999999999999,0.439,0.3289999999999999,0.7440000000000001,46.8,22.9,15.2,6.4,4.7,-1.9,105.8,107.7,0.542,0.205,0.4429999999999999,0.318,0.7609999999999999,41.1,22.2,16.1,7.7,4.9,-9.4,103.6,113.0,0.541,1,0.2,0.2,1453.8022654600054,1318.6494932491978
0.684,0.461,0.344,0.7709999999999999,45.2,26.7,13.4,7.9,4.6,3.6,110.9,107.1,0.552,0.6920000000000001,0.4629999999999999,0.36,0.7879999999999999,46.4,22.6,15.3,7.4,4.9,5.9,111.7,105.6,0.57,1,0.6,0.6,1566.2340522791944,1591.7199594741053
0.342,0.4579999999999999,0.362,0.773,41.1,24.8,13.3,7.5,4.0,-4.7,110.7,115.2,0.5579999999999999,0.684,0.469,0.392,0.7659999999999999,45.8,22.1,15.5,5.9,4.2,3.5,109.7,105.9,0.58,0,0.5,0.9,1408.3143721889085,1619.1395498655943
0.6579999999999999,0.446,0.368,0.7979999999999999,45.8,24.7,14.6,8.1,5.3,5.2,109.1,103.9,0.56,0.432,0.474,0.374,0.794,45.3,24.1,12.8,6.4,5.6,-1.1,111.0,111.8,0.568,0,0.5,0.5,1612.360646487592,1522.046836963534
0.436,0.47,0.362,0.7879999999999999,43.7,26.8,15.0,7.4,5.1,-3.2,109.1,112.1,0.5670000000000001,0.225,0.429,0.332,0.809,43.3,23.8,14.5,8.3,4.5,-7.8,102.9,111.1,0.529,1,0.7,0.3,1482.3408627080903,1376.892447192389
0.385,0.452,0.357,0.7809999999999999,42.7,22.7,15.6,7.7,4.5,-2.8,106.8,109.2,0.5539999999999999,0.462,0.432,0.3329999999999999,0.77,45.7,22.9,13.2,8.9,6.3,0.2,104.9,105.0,0.529,0,0.3,0.6,1446.9836480177482,1514.0695174841485
0.395,0.432,0.322,0.757,44.3,21.3,14.7,8.3,5.9,-2.7,106.0,108.7,0.541,0.564,0.465,0.34,0.7929999999999999,43.4,21.3,13.8,7.4,4.8,1.5,108.6,107.1,0.5660000000000001,0,0.5,0.7,1426.499242905741,1574.6584345685849
0.615,0.471,0.368,0.795,43.6,26.0,13.0,7.0,5.1,3.1,109.9,106.8,0.561,0.625,0.469,0.359,0.745,45.9,26.4,14.8,8.3,5.6,3.5,109.1,105.7,0.561,1,0.4,0.5,1558.2280119096874,1570.3872819851615
0.35,0.4639999999999999,0.371,0.742,42.8,24.5,16.0,7.6,4.8,-2.9,109.1,111.8,0.5660000000000001,0.35,0.45,0.367,0.735,43.7,24.4,14.8,7.1,4.8,-3.8,108.6,112.8,0.556,0,0.3,0.7,1410.228282814772,1464.7322304519855
0.703,0.457,0.354,0.8059999999999999,46.0,23.2,13.9,8.3,5.8,7.0,111.5,104.5,0.562,0.35,0.433,0.355,0.765,42.8,22.7,15.1,9.8,4.3,-1.8,104.5,106.2,0.5379999999999999,1,0.6,0.3,1615.4227227743602,1401.3633842660213
0.821,0.484,0.361,0.742,45.4,25.6,14.8,8.4,7.3,8.2,112.7,104.6,0.5770000000000001,0.308,0.452,0.342,0.763,44.7,21.6,16.4,7.1,3.3,-8.3,105.8,114.0,0.546,1,0.8,0.4,1664.735557737802,1343.0283976595044
0.4,0.4479999999999999,0.358,0.813,45.1,19.2,12.9,5.9,6.4,-2.4,109.6,111.9,0.5529999999999999,0.357,0.437,0.352,0.747,43.5,24.3,15.5,6.8,4.3,-6.9,106.0,112.9,0.542,1,0.2,0.2,1463.4658126514116,1387.5333926784217
0.22,0.427,0.336,0.807,43.3,23.8,14.6,8.3,4.5,-8.0,102.7,111.1,0.529,0.615,0.461,0.364,0.774,47.3,24.2,12.9,6.4,4.7,6.8,115.4,108.9,0.58,0,0.2,0.5,1368.7921744735163,1583.8128769194195
0.474,0.441,0.33,0.738,47.1,22.9,15.4,6.4,4.6,-1.3,105.6,106.9,0.544,0.6920000000000001,0.47,0.39,0.768,45.8,22.2,15.4,5.9,4.1,3.7,110.1,106.1,0.581,0,0.3,0.9,1461.2580239555914,1624.9158558590327
0.675,0.4629999999999999,0.357,0.7879999999999999,46.3,22.6,15.3,7.4,4.9,5.5,111.6,105.9,0.569,0.3,0.452,0.341,0.76,44.6,21.6,16.5,7.0,3.2,-8.8,105.6,114.4,0.546,1,0.6,0.3,1582.446330182324,1339.7902071761243
0.8540000000000001,0.479,0.353,0.733,49.2,24.6,13.7,7.4,6.0,11.7,113.5,101.8,0.584,0.275,0.437,0.341,0.6920000000000001,46.2,21.1,14.0,7.8,4.5,-8.0,105.1,113.0,0.525,1,0.8,0.4,1722.559723908132,1348.571995291336
